"sort_to_sheet","mat_type_code","mat_type","first_item_itype","call_number","isbn","bib_record_num","bib_record_id","publish_year","cataloging_date","best_title","best_title_norm","call_number","volume_statement","oldest_hold_date","newest_hold_date","bib_locations","abbv_bib_locations","count_active_holds","count_active_copies","count_copies_on_order"
"pop","j","Music CD","77","cd-popular smooth s6662j     2000","081227802424","b1906731a","420908701739","2000","2001-08-27","Smooth grooves. Jazzy soul [sound recording].","smooth grooves jazzy soul sound recording","cd-popular smooth s6662j     2000","v.03","2019-04-11","2019-04-11","cha,haa,1pa","ch,ha,1p","1","0","0"
"pop","j","Music CD","77","cd-rock blue b6585d     1997","079892857726","b1936916a","420908731924","1997","2000-07-18","Don't fear the reaper [sound recording]","dont fear the reaper sound recording","cd-rock blue b6585d     1997","","2019-06-08","2019-06-08","1pa","1p","1","0","0"
"pop","a","Book","0","fiction","9781595541321","b2668847a","420909463855","2008","2008-07-21","Deeper water : a tides of truth novel","deeper water a tides of truth novel","fiction","","2019-04-24","2019-04-24","1fa","1f","1","0","0"
"pop","j","Music CD","77","cd-rap redman r318m     1996","731453347021","b1733155a","420908528163","1996","1997-06-24","Muddy waters [sound recording]","muddy waters sound recording","cd-rap redman r318m     1996","","2019-03-17","2019-03-17","1pa,rea,wta","1p,re,wt","1","0","0"
"pop","g","DVD","101","dvd 973 t5832e1        2014","","b3122388a","420909917396","2014","2015-12-17","Timeless trivia. Episode one, Stars, stripes & apple pie","timeless trivia episode one stars stripes and apple pie","dvd 973 t5832e1        2014","","2018-07-27","2018-07-27","osa","os","1","0","0"
"pop","g","DVD","101","dvd tvchild d759s     2005","9781404965935","b2648701a","420909443709","2005","2005-07-25","Dragon tales. Sing and dance in Dragon Land! [videorecording]","dragon tales sing and dance in dragon land videorecording","dvd tvchild d759s     2005","","2019-05-22","2019-05-22","epj,nrj,prj","ep,nr,pr","1","0","0"
"pop","j","Music CD","77","cd-popular oldies o44b9     1986","8165885952","b1611574a","420908406582","1993","1998-01-20","Oldies but goodies. Vol. 9 [sound recording].","oldies but goodies vol 9 sound recording","cd-popular oldies o44b9     1986","","2019-07-01","2019-07-01","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd-popular enya e61t     2002","249211","b1857855a","420908652863","2002","2003-04-11","Only time : the collection [sound recording]","only time the collection sound recording","cd-popular enya e61t     2002","","2018-12-21","2018-12-21","1pa","1p","1","0","0"
"pop","8","LP Record","82","s 09138","46014610","b1029972a","420907824980","1979","1992-03-22","Soundeffects [sound recording]","soundeffects sound recording","s 09138","v.10","2019-05-19","2019-05-19","1fa","1f","1","0","0"
"pop","j","Music CD","77","cd-rap ross r825m     2014","602537617470","b2944792a","420909739800","2014","2014-02-28","Mastermind","mastermind","cd-rap ross r825m     2014","","2018-08-14","2018-08-14","gra,hpa,1pa,mwa","gr,hp,1p,mw","1","0","0"
"pop","a","Book","0","741.5973 qp379","9780941423649","b1478786a","420908273794","1991","1993-05-28","The new American splendor anthology","new american splendor anthology","741.5973 qp379","","2019-05-20","2019-05-20","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd-rap ll l791b     1987","731452735324","b2794901a","420909589909","2004","2012-09-06","Bigger and deffer [sound recording]","bigger and deffer sound recording","cd-rap ll l791b     1987","","2019-05-13","2019-05-13","1pa,pla","1p,pl","1","0","0"
"pop","g","DVD","101","dvd action a5121     2005","9781419809958","b3040525a","420909835533","2005","2015-04-21","American kickboxer 1 [videorecording]","american kickboxer 1 videorecording","dvd action a5121     2005","","2019-06-28","2019-06-28","sba","sb","1","0","0"
"pop","j","Music CD","77","cd-rock nineteen n714n79     1990","09","b1725130a","420908520138","1990","1995-08-01","1979 [sound recording]","1979 sound recording","cd-rock nineteen n714n79     1990","","2019-05-13","2019-05-13","1pa","1p","1","0","0"
"pop","g","DVD","101","dvd 787.87092 j39       2012","738329106324","b2821620a","420909616628","2012","2013-01-15","Jason Becker [videorecording] : not dead yet","jason becker videorecording not dead yet","dvd 787.87092 j39       2012","","2019-05-25","2019-05-25","1pa","1p","1","0","0"
"pop","8","LP Record","82","s 10038","7809991","b1059002a","420907854010","1982","1992-03-22","Records [sound recording]","records sound recording","s 10038","","2019-04-06","2019-04-06","1fa","1f","1","0","0"
"pop","a","Book","0","fiction","9780425096369","b1164059a","420907959067","1987","1990-08-08","The green pearl","green pearl","fiction","","2019-06-20","2019-06-20","1fa","1f","1","0","0"
"pop","a","Book","0","fiction","9781569472514","b1931569a","420908726577","2001","2001-10-01","Property of blood","property of blood","fiction","","2019-05-11","2019-05-11","1fa","1f","1","0","0"
"pop","j","Music CD","77","cd-jazz washington w3182u     1999","601215388824","b1930365a","420908725373","1999","2000-07-19","Ultimate collection [sound recording]","ultimate collection sound recording","cd-jazz washington w3182u     1999","","2019-05-20","2019-05-20","dpa","dp","1","0","0"
"pop","j","Music CD","77","cd-popular now n946n25     2007","602517348172","b2774432a","420909569440","2007","2007-07-16","Now that's what I call music 25 [sound recording].","now thats what i call music 25 sound recording","cd-popular now n946n25     2007","","2019-05-20","2019-05-20","lva,1pa,mna,pla","lv,1p,mn,pl","1","0","0"
"pop","j","Music CD","77","cd-popular now n946n32     2009","00886975864720","b2737467a","420909532475","2009","2009-12-02","Now that's what I call music!. 32 [sound recording].","now thats what i call music 32 sound recording","cd-popular now n946n32     2009","","2019-06-12","2019-06-12","ava,bha,haa,1pa,pla,wha","av,bh,ha,1p,pl,wh","1","0","0"
"pop","g","DVD","101","dvd 001.95092 a139      2009","689076851183","b2509641a","420909304649","2009","2010-05-13","Abel raises Cain [videorecording]","abel raises cain videorecording","dvd 001.95092 a139      2009","","2019-06-19","2019-06-19","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd-jazz blues b6582s     1996","26083","b1991597a","420908786605","1996","2003-07-10","Blues sampler five [sound recording].","blues sampler five sound recording","cd-jazz blues b6582s     1996","","2019-06-30","2019-06-30","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd-country owens o973v     1994   v.        1","8122718162","b1571231a","420908366239","1994","1996-04-15","The very best of Buck Owens. Volume 1 [sound recording]","very best of buck owens volume 1 sound recording","cd-country owens o973v     1994   v.        1","","2019-06-26","2019-06-26","1pa","1p","1","0","0"
"pop","8","LP Record","82","s 09138","46014610","b1029972a","420907824980","1979","1992-03-22","Soundeffects [sound recording]","soundeffects sound recording","s 09138","v.07","2019-05-19","2019-05-19","1fa","1f","1","0","0"
"pop","g","DVD","101","dvd foreign france u561     2003","825307904598","b2158629a","420908953637","2003","2003-12-10","La femme infidèle [videorecording] = [Unfaithful wife]","la femme infidèle videorecording unfaithful wife","dvd foreign france u561     2003","","2019-07-05","2019-07-05","1pa","1p","1","0","0"
"pop","g","DVD","101","dvd 910.4 k82       2000","014381978124","b1756866a","420908551874","2000","2001-04-27","Kon-Tiki [videorecording]","kon tiki videorecording","dvd 910.4 k82       2000","","2019-06-15","2019-06-15","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd-popular mancini m269b     1998","08122754562","b2762768a","420909557776","1998","2006-03-02","The best of Henry Mancini [sound recording].","best of henry mancini sound recording","cd-popular mancini m269b     1998","","2019-05-02","2019-05-02","lva,1pa","lv,1p","1","0","0"
"pop","a","Book","0","650.14 p655 a","9781594482915","b2627419a","420909422427","2008","2008-04-25","The adventures of Johnny Bunko : the last career guide you'll ever need","adventures of johnny bunko the last career guide youll ever need","650.14 p655 a","","2019-06-26","2019-06-26","1pa,wwa","1p,ww","1","0","0"
"pop","g","DVD","101","373.1262 g2953m,     2004","9781573851237","b2595133a","420909390141","2004","2005-04-04","GED mathematics [videorecording]","ged mathematics videorecording","373.1262 g2953m,     2004","","2018-12-12","2018-12-12","bha,1pa,mta","bh,1p,mt","1","0","0"
"pop","j","Music CD","77","cd-rock presley p934f     1988","7863564012","b1143460a","420907938468","1988","1990-09-18","Elvis; 50 worldwide gold award hits [sound recording]","elvis 50 worldwide gold award hits sound recording","cd-rock presley p934f     1988","","2019-05-15","2019-05-15","1pa","1p","1","0","0"
"pop","g","DVD","101","dvd horror a6391     2012","876964004824","b2944927a","420909739935","2012","2014-03-13","Apartment 143 : emergo [videorecording]","apartment 143 emergo videorecording","dvd horror a6391     2012","","2019-05-16","2019-05-16","ava,cha,gra,1pa,pra,wha","av,ch,gr,1p,pr,wh","1","0","0"
"pop","g","DVD","101","dvd tvadult g646s6     2006","9781424817092","b2536914a","420909331922","2006","2007-10-19","Good times. The complete sixth season [videorecording]","good times the complete sixth season videorecording","dvd tvadult g646s6     2006","v.02","2019-05-29","2019-05-29","dta,gea,lva,1pa,wha","dt,ge,lv,1p,wh","1","0","0"
"pop","j","Music CD","77","cd-popular mitchell m681d     1980","7559605872","b1626930a","420908421938","1980","1995-04-26","Don Juan's reckless daughter [sound recording]","don juans reckless daughter sound recording","cd-popular mitchell m681d     1980","","2019-05-09","2019-05-09","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd-soundtracks twin t973f     1992","9362450192","b1284668a","420908079676","1992","1993-08-09","Twin Peaks [sound recording] : fire walk with me : music from the motion picture soundtrack","twin peaks sound recording fire walk with me music from the motion picture soundtrack","cd-soundtracks twin t973f     1992","","2019-06-25","2019-06-25","1pa","1p","1","0","0"
"pop","g","DVD","101","dvd foreign india s187     2001","189","b2661072a","420909456080","2001","2005-08-26","Samay [videorecording] : when time strikes","samay videorecording when time strikes","dvd foreign india s187     2001","","2018-11-28","2018-11-28","1pa","1p","1","0","0"
"pop","a","Book","0","fiction","9780974789576","b2687121a","420909482129","2004","2005-10-11","Dime piece","dime piece","fiction","","2018-11-09","2018-11-09","cla,1pa,1fa","cl,1p,1f","1","0","0"
"pop","i","Book on CD","70","cd-spoken 323.092 k53  xj     1995","731452033024","b1523000a","420908318008","1995","1997-12-08","In search of freedom [sound recording]","in search of freedom sound recording","cd-spoken 323.092 k53  xj     1995","","2019-03-19","2019-03-19","nwa","nw","1","0","0"
"pop","a","Book","0","fiction","9780307454409","b2670181a","420909465189","2009","2009-08-06","My sister's ex : a novel","my sisters ex a novel","fiction","","2019-01-29","2019-01-29","1pa","1p","1","0","0"
"pop","g","DVD","101","dvd tvchild p88795     2006","9780788869495","b2536341a","420909331349","2006","2006-05-25","Power Rangers Mystic Force [videorecording]","power rangers mystic force videorecording","dvd tvchild p88795     2006","v.01","2019-07-06","2019-07-06","avj,cvj,haj,lvj,mwj,shj,smj,whj","av,cv,ha,lv,mw,sh,sm,wh","1","0","0"
"pop","j","Music CD","77","cd-jazz pavone p339t     1992","9322804202","b1442603a","420908237611","1992","1992-07-07","Toulon days [sound recording]","toulon days sound recording","cd-jazz pavone p339t     1992","","2019-06-13","2019-06-13","1pa","1p","1","0","0"
"pop","a","Book","0","fiction","9781508828624","b3202938a","420909997946","2014","2016-07-13","Starship blackbeard","starship blackbeard","fiction","","2019-05-09","2019-05-09","1pa","1p","1","0","0"
"pop","a","Book","0","fiction","9781434445551","b2880237a","420909675245","2012","2013-07-24","Kawanga, a mystery novel ; Swan song, and other mystery stories","kawanga a mystery novel swan song and other mystery stories","fiction","","2018-12-29","2018-12-29","1fa","1f","1","0","0"
"pop","g","DVD","101","dvd 551 n285      2006","9781598032215","b2820754a","420909615762","2006","2013-01-07","The nature of earth [videorecording] : an introduction to geology","nature of earth videorecording an introduction to geology","dvd 551 n285      2006","","2019-06-26","2019-06-26","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd-popular british b862j     1988   v.       2","8122703202","b1312139a","420908107147","1988","1994-05-23","The British invasion. Vol.2 [sound recording] : the history of British rock.","british invasion vol 2 sound recording the history of british rock","cd-popular british b862j     1988   v.       2","","2019-06-10","2019-06-10","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd-popular ellington e461t     1986","276","b1048717a","420907843725","1986","1992-03-22","Ties & tails [sound recording]","ties and tails sound recording","cd-popular ellington e461t     1986","","2018-09-17","2018-09-17","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd-rap 8ball e34o 1994","764344000224","b3337268a","420910132276","1994","2018-04-19","On the outside looking in","on the outside looking in","cd-rap 8ball e34o 1994","","2019-02-06","2019-02-06","bha,1pa","bh,1p","1","0","0"
"pop","8","LP Record","82","s 7602","13863","b2157602a","420908952610","1965","1992-03-22","The best of Sam Cooke [sound recording]","best of sam cooke sound recording","s 7602","","2018-04-17","2018-04-17","1fa","1f","1","0","0"
"pop","j","Music CD","77","cd-country duarte d812t     1994","1241415462","b1595635a","420908390643","1994","1996-03-22","Texas sugar, strat magik [sound recording]","texas sugar strat magik sound recording","cd-country duarte d812t     1994","","2019-06-18","2019-06-18","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd 9580","034061035121","b1797487a","420908592495","2000","2001-04-23","Nicole and the trial of the century [sound recording] : an opera","nicole and the trial of the century sound recording an opera","cd 9580","","2019-06-19","2019-06-19","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd-musicals rodgers r691d     1996","7559794062","b1558164a","420908353172","1996","1996-12-09","Dawn Upshaw sings Rodgers & Hart [sound recording].","dawn upshaw sings rodgers and hart sound recording","cd-musicals rodgers r691d     1996","","2018-09-01","2018-09-01","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd-blues blues b658s     1992","26000","b1984001a","420908779009","1992","2003-07-01","Blues sampler [sound recording].","blues sampler sound recording","cd-blues blues b658s     1992","","2019-05-20","2019-05-20","1pa","1p","1","0","0"
"pop","g","DVD","101","dvd comedy b5652     1999","9781573627832","b2929656a","420909724664","1999","2014-01-20","Better than chocolate [videorecording]","better than chocolate videorecording","dvd comedy b5652     1999","","2019-04-22","2019-04-22","1pa","1p","1","0","0"
"pop","j","Music CD","77","cd-soundtracks whats w5551l     1993","077778818922","b1457224a","420908252232","1993","1994-02-02","What's love got to do with it [sound recording]","whats love got to do with it sound recording","cd-soundtracks whats w5551l     1993","","2019-06-08","2019-06-08","ava,wta,wya","av,wt,wy","1","0","0"
